"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","source","type","score","phase","gene_type","gene_name","level","hgnc_id","havana_gene"
"ENSG00000283662.1",7.31486525421389,-2.35022641818365,0.195102090062696,-12.0461365505024,2.0325544562424e-33,2.4628144663271e-32,"HAVANA","gene",NA,NA,"lncRNA","AC138904.3","2",NA,"OTTHUMG00000191760.1"
"ENSG00000237487.1",14.5224498477173,-2.90251545429444,0.24105228191886,-12.0410204424924,2.16263792418746e-33,2.61646421585407e-32,"HAVANA","gene",NA,NA,"processed_pseudogene","VN1R48P","2","HGNC:37368","OTTHUMG00000019943.1"
"ENSG00000218281.1",9.94791940236798,-3.32397540413023,0.276096357074026,-12.0391860267791,2.21126691975438e-33,2.67327272584992e-32,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","H2AC9P","2","HGNC:18805","OTTHUMG00000014439.1"
"ENSG00000213088.12",1909.63886813054,2.33098819609212,0.193680873425026,12.0352007654202,2.32068787363565e-33,2.80414012675622e-32,"HAVANA","gene",NA,NA,"protein_coding","ACKR1","2","HGNC:4035","OTTHUMG00000037182.8"
"ENSG00000265480.5",6.28851503702451,-2.33749578891253,0.194303395860416,-12.0301334856327,2.46761483633516e-33,2.97717015383575e-32,"HAVANA","gene",NA,NA,"transcribed_unprocessed_pseudogene","KRT18P55","1","HGNC:26874","OTTHUMG00000179422.3"
"ENSG00000077935.17",120.643399441039,-2.30871519309204,0.191946018659981,-12.0279399865114,2.53404698900003e-33,3.05578130488275e-32,"HAVANA","gene",NA,NA,"protein_coding","SMC1B","2","HGNC:11112","OTTHUMG00000151334.4"
"ENSG00000153002.12",46356.7219719616,-4.41364681973269,0.366998013660089,-12.0263507034144,2.58328679159062e-33,3.11437519338467e-32,"HAVANA","gene",NA,NA,"protein_coding","CPB1","1","HGNC:2299","OTTHUMG00000159520.4"
"ENSG00000166535.20",612.919126071396,-3.20752732951573,0.266713499385759,-12.0261154268632,2.59065653238849e-33,3.12247432620711e-32,"HAVANA","gene",NA,NA,"protein_coding","A2ML1","2","HGNC:23336","OTTHUMG00000128499.9"
"ENSG00000272508.1",1.57709832215585,2.22744348391717,0.185252447172003,12.0238275818782,2.66341814475923e-33,3.20775171733068e-32,"HAVANA","gene",NA,NA,"lncRNA","AL136982.6","2",NA,"OTTHUMG00000185464.1"
"ENSG00000106541.12",33258.6034571585,-2.41520640556868,0.200878359291315,-12.023228455715,2.68280553319565e-33,3.22947771596491e-32,"HAVANA","gene",NA,NA,"protein_coding","AGR2","1","HGNC:328","OTTHUMG00000023446.5"
"ENSG00000235651.1",5.5405790581695,-2.04191525737852,0.169876851081771,-12.0199735536399,2.79060760768776e-33,3.35840267481337e-32,"HAVANA","gene",NA,NA,"processed_pseudogene","G3BP1P1","1","HGNC:54590","OTTHUMG00000150476.1"
"ENSG00000263934.5",144.383712524887,-2.3533245766392,0.195800635658298,-12.0189833333642,2.82424921759324e-33,3.39803566084611e-32,"HAVANA","gene",NA,NA,"snoRNA","SNORD3A","2","HGNC:33189","OTTHUMG00000178445.2"
"ENSG00000288048.1",13.5769931788125,2.46978112895082,0.205513021293205,12.0176381691512,2.87059577293341e-33,3.45119807983035e-32,"HAVANA","gene",NA,NA,"lncRNA","AC104088.3","2",NA,"OTTHUMG00000195836.1"
"ENSG00000223979.2",3.25646850471466,-3.10994219349045,0.258840935071765,-12.0148777573694,2.96808231969375e-33,3.56482386403929e-32,"HAVANA","gene",NA,NA,"lncRNA","SMCR2","2","HGNC:17914","OTTHUMG00000059291.2"
"ENSG00000175920.18",558.823373658001,-2.28904130741915,0.190631090975202,-12.0077018691401,3.23716243260645e-33,3.88605492724066e-32,"HAVANA","gene",NA,NA,"protein_coding","DOK7","1","HGNC:26594","OTTHUMG00000122087.8"
"ENSG00000265735.2",8.88140753643491,-3.40304251270051,0.283430027805295,-12.0066407185277,3.27895823848178e-33,3.93228758962858e-32,"ENSEMBL","gene",NA,NA,"misc_RNA","RN7SL5P","3","HGNC:10040",NA
"ENSG00000217159.2",4.43978698643206,-2.88181703121101,0.240101147002563,-12.0025125543455,3.44671599654594e-33,4.13243652138429e-32,"HAVANA","gene",NA,NA,"processed_pseudogene","LARP1P1","1","HGNC:23183","OTTHUMG00000014424.2"
"ENSG00000279208.1",3.83380125703758,2.15175244473132,0.179538953616377,11.9848779409119,4.26472043212125e-33,5.09660154409901e-32,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","CR381653.2","2",NA,"OTTHUMG00000189443.1"
"ENSG00000136531.18",190.311930392674,2.21826798809065,0.185119181025952,11.982918116841,4.36677302183855e-33,5.2172592388101e-32,"HAVANA","gene",NA,NA,"protein_coding","SCN2A","2","HGNC:10588","OTTHUMG00000044172.14"
"ENSG00000122592.8",61.0534727043981,2.00897323623737,0.167674580365981,11.981382221756,4.4484426935899e-33,5.31086193495869e-32,"HAVANA","gene",NA,NA,"protein_coding","HOXA7","2","HGNC:5108","OTTHUMG00000023217.9"
"ENSG00000054356.14",89.0213091868508,-2.3234363453559,0.194011497741007,-11.9757662427695,4.76019206273728e-33,5.66892373168638e-32,"HAVANA","gene",NA,NA,"protein_coding","PTPRN","1","HGNC:9676","OTTHUMG00000133129.5"
"ENSG00000102287.19",832.823303638545,2.32707463293732,0.194431123138351,11.9686323638703,5.18766695249645e-33,6.17033574215752e-32,"HAVANA","gene",NA,NA,"protein_coding","GABRE","2","HGNC:4085","OTTHUMG00000024176.4"
"ENSG00000145063.15",43.3605020987823,-2.40966148732248,0.201388521985796,-11.9652374602185,5.40427614924342e-33,6.42478586377797e-32,"HAVANA","gene",NA,NA,"lncRNA","AC062028.1","2",NA,"OTTHUMG00000119056.5"
"ENSG00000285778.2",1.14253739705966,3.74061441302305,0.312699045236762,11.9623467676111,5.59577876339972e-33,6.64585425271394e-32,"HAVANA","gene",NA,NA,"lncRNA","AL591463.1","2",NA,"OTTHUMG00000192800.2"
"ENSG00000239622.1",2.69430516498511,2.08330262802677,0.174157116840716,11.9622020955489,5.60553811841542e-33,6.6557950744308e-32,"HAVANA","gene",NA,NA,"processed_pseudogene","AC005165.2","1",NA,"OTTHUMG00000157986.1"
"ENSG00000258675.2",4.3886371867779,2.0661957702925,0.172768134083704,11.9593568643362,5.80094541557494e-33,6.88269675235749e-32,"HAVANA","gene",NA,NA,"lncRNA","LINC02308","2","HGNC:53227","OTTHUMG00000171418.5"
"ENSG00000240280.7",69.2068138536884,-3.32603618148112,0.278154363983707,-11.9575193207321,5.93072604643285e-33,7.03145471132387e-32,"HAVANA","gene",NA,NA,"transcribed_unitary_pseudogene","TCAM1P","1","HGNC:30707","OTTHUMG00000154404.3"
"ENSG00000125879.5",21.0795895439957,-3.15553721592038,0.263933825009388,-11.9557893567,6.05554240783912e-33,7.17588515358823e-32,"HAVANA","gene",NA,NA,"protein_coding","OTOR","2","HGNC:8517","OTTHUMG00000031931.3"
"ENSG00000159337.7",20.7896561528572,-2.37663108539673,0.19892362546927,-11.947455108915,6.69438842969394e-33,7.90554965902481e-32,"HAVANA","gene",NA,NA,"protein_coding","PLA2G4D","2","HGNC:30038","OTTHUMG00000172587.3"
"ENSG00000108176.15",2563.42059866337,-2.07644086598918,0.173824507155088,-11.9456162998728,6.84411295629267e-33,8.07838018566105e-32,"HAVANA","gene",NA,NA,"protein_coding","DNAJC12","2","HGNC:28908","OTTHUMG00000018339.5"
"ENSG00000228868.3",2.36446743108425,2.77993432683978,0.232842039113297,11.9391426798453,7.39817990009727e-33,8.72162399147786e-32,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","MYLKP1","2","HGNC:7591","OTTHUMG00000158822.1"
"ENSG00000272235.1",4.22203287480268,-2.45590110304165,0.205745228126527,-11.9366127001077,7.6266268189652e-33,8.98651477856918e-32,"HAVANA","gene",NA,NA,"lncRNA","AL590438.1","2",NA,"OTTHUMG00000185641.1"
"ENSG00000258231.5",2.5186517760329,2.5763756231673,0.215850429405164,11.9359300339,7.68945999005703e-33,9.0583237797795e-32,"HAVANA","gene",NA,NA,"lncRNA","AC020637.1","1",NA,"OTTHUMG00000169963.2"
"ENSG00000170075.9",78.918003359655,-2.08558678519509,0.174756883063687,-11.934218261578,7.84928280718284e-33,9.24205306689924e-32,"HAVANA","gene",NA,NA,"protein_coding","GPR37L1","2","HGNC:14923","OTTHUMG00000035924.3"
"ENSG00000187621.15",22.0433579497847,-2.94403979110339,0.246727539530186,-11.9323517622288,8.02731356375236e-33,9.44471004025971e-32,"HAVANA","gene",NA,NA,"lncRNA","TCL6","2","HGNC:13463","OTTHUMG00000149979.2"
"ENSG00000055118.16",315.589727423218,-2.313779164793,0.194068427052545,-11.9224914631092,9.03651259447486e-33,1.06112578039532e-31,"HAVANA","gene",NA,NA,"protein_coding","KCNH2","2","HGNC:6251","OTTHUMG00000158341.5"
"ENSG00000183206.17",35.6365196027723,-5.31921323349929,0.44631470202473,-11.9180775568638,9.52817873843506e-33,1.11803831339315e-31,"HAVANA","gene",NA,NA,"protein_coding","POTEC","2","HGNC:33894","OTTHUMG00000162963.4"
"ENSG00000287616.1",5.27934524554979,2.22745879338978,0.187000170197101,11.9115335084562,1.03064139340904e-32,1.20787742559264e-31,"HAVANA","gene",NA,NA,"lncRNA","AL357522.1","2",NA,"OTTHUMG00000195526.1"
"ENSG00000253821.2",4.08161629228161,-4.08925391119723,0.343438370190606,-11.9068056051155,1.09076393586696e-32,1.27740161738905e-31,"HAVANA","gene",NA,NA,"lncRNA","AC090796.1","2",NA,"OTTHUMG00000164272.2"
"ENSG00000274928.6",19.049061881343,-2.08994706615059,0.175541686840845,-11.9057023078822,1.10528790466295e-32,1.2940944162366e-31,"HAVANA","gene",NA,NA,"transcribed_unprocessed_pseudogene","KRT89P","2","HGNC:30196","OTTHUMG00000187921.4"
"ENSG00000131914.11",38.7981346255423,-4.76455709821171,0.400243195799228,-11.9041551442182,1.12597903315815e-32,1.31703260445818e-31,"HAVANA","gene",NA,NA,"protein_coding","LIN28A","2","HGNC:15986","OTTHUMG00000003550.3"
"ENSG00000178395.7",10.5277059843181,-2.91765874428679,0.245335482160271,-11.8925265868423,1.2943096072612e-32,1.50987030153114e-31,"HAVANA","gene",NA,NA,"protein_coding","CCDC185","2","HGNC:26654","OTTHUMG00000037987.2"
"ENSG00000096006.12",1090.46113121282,-3.64874585238419,0.306949652730827,-11.8871151015241,1.3809448456415e-32,1.60936676124263e-31,"HAVANA","gene",NA,NA,"protein_coding","CRISP3","2","HGNC:16904","OTTHUMG00000014823.3"
"ENSG00000179902.13",34.7822704423759,-2.0491663210282,0.172496551800173,-11.8794625147176,1.5133730992101e-32,1.76198554515567e-31,"HAVANA","gene",NA,NA,"protein_coding","C1orf194","1","HGNC:32331","OTTHUMG00000011735.3"
"ENSG00000249896.2",15.3277716537623,-2.74832924692157,0.23141598273115,-11.8761427559413,1.57467374321587e-32,1.83291105533218e-31,"HAVANA","gene",NA,NA,"transcribed_unprocessed_pseudogene","LINC02495","2","HGNC:27728","OTTHUMG00000160216.2"
"ENSG00000267503.1",15.6550761131649,-2.37121126433617,0.199695614845432,-11.8741278629054,1.61307545782407e-32,1.87669852317512e-31,"HAVANA","gene",NA,NA,"lncRNA","AP005131.3","2",NA,"OTTHUMG00000181952.1"
"ENSG00000266200.6",21.8547656400889,-3.28723810632866,0.277324150512576,-11.8534144979904,2.06597684758455e-32,2.39837535177552e-31,"HAVANA","gene",NA,NA,"polymorphic_pseudogene","PNLIPRP2","2","HGNC:9157","OTTHUMG00000181599.4"
"ENSG00000011677.13",51.1245008306421,-4.2509696031665,0.359032083925091,-11.8400828045591,2.42213707183498e-32,2.80504198964501e-31,"HAVANA","gene",NA,NA,"protein_coding","GABRA3","2","HGNC:4077","OTTHUMG00000024183.4"
"ENSG00000275344.1",1.64851266719754,2.1248008478952,0.179465447629981,11.8396096627808,2.43583977754315e-32,2.82022918661412e-31,"ENSEMBL","gene",NA,NA,"miRNA","MIR6503","3","HGNC:49968",NA
"ENSG00000156920.11",3.5633463767699,3.10716027328288,0.262491375408766,11.8371899588862,2.50712975176077e-32,2.89996587172521e-31,"HAVANA","gene",NA,NA,"protein_coding","ADGRG4","1","HGNC:18992","OTTHUMG00000022508.3"
"ENSG00000258894.1",6.25942361676435,-4.73110527472831,0.399909274448835,-11.830446496268,2.71692701848812e-32,3.13960379777535e-31,"HAVANA","gene",NA,NA,"processed_pseudogene","ARHGAP16P","1","HGNC:19921","OTTHUMG00000170709.1"
"ENSG00000258010.4",7.30365486347002,-3.59778913851988,0.304178303773441,-11.8278953294434,2.80076430781218e-32,3.23492328802511e-31,"HAVANA","gene",NA,NA,"lncRNA","AC016705.1","2",NA,"OTTHUMG00000169345.2"
"ENSG00000052850.8",235.911126687564,2.32244971921544,0.196572714212931,11.814710543701,3.27675503721037e-32,3.77559725427486e-31,"HAVANA","gene",NA,NA,"protein_coding","ALX4","2","HGNC:450","OTTHUMG00000166557.4"
"ENSG00000257940.1",0.618106321896639,3.60950085849117,0.305651190459346,11.809215769998,3.4980876214803e-32,4.02771876820767e-31,"HAVANA","gene",NA,NA,"lncRNA","AC079598.1","2",NA,"OTTHUMG00000169867.1"
"ENSG00000287852.1",6.00081185200901,-3.54601644785874,0.300311674210559,-11.8077875499855,3.55800799572487e-32,4.09474328789764e-31,"HAVANA","gene",NA,NA,"lncRNA","AL450326.3","2",NA,"OTTHUMG00000194800.1"
"ENSG00000286649.1",6.84890574641409,4.20220144969081,0.356270007030978,11.7949907844065,4.14245973778909e-32,4.75252025951809e-31,"HAVANA","gene",NA,NA,"lncRNA","AC006566.2","2",NA,"OTTHUMG00000194922.1"
"ENSG00000272583.1",10.86681284448,-2.69319924306313,0.228340345590803,-11.79467095968,4.15822694671097e-32,4.76946739327083e-31,"HAVANA","gene",NA,NA,"lncRNA","AL592494.2","2",NA,"OTTHUMG00000186402.1"
"ENSG00000260573.4",36.7569672462446,-3.06768292156994,0.260374589800342,-11.7818060661076,4.84438046297229e-32,5.53527946532322e-31,"HAVANA","gene",NA,NA,"lncRNA","AC007493.1","2",NA,"OTTHUMG00000173394.6"
"ENSG00000204832.10",448.614992924878,-2.42016149668698,0.205505528648054,-11.7766247585081,5.15148410740901e-32,5.87777098323328e-31,"HAVANA","gene",NA,NA,"lncRNA","ST8SIA6-AS1","2","HGNC:44880","OTTHUMG00000017746.5"
"ENSG00000249955.2",9.72809742965294,3.70236901069778,0.314425994353835,11.7750093096036,5.25113032216755e-32,5.98861351428344e-31,"HAVANA","gene",NA,NA,"lncRNA","AC084866.1","1",NA,"OTTHUMG00000160946.2"
"ENSG00000230873.9",611.581441598605,-2.36932927966361,0.201267761319112,-11.7720258035117,5.44022049102535e-32,6.198358233651e-31,"HAVANA","gene",NA,NA,"protein_coding","STMND1","2","HGNC:44668","OTTHUMG00000014304.5"
"ENSG00000137261.14",96.8765663225809,-2.43378760285152,0.206815908982434,-11.7678935572516,5.71333063754087e-32,6.50334214408608e-31,"HAVANA","gene",NA,NA,"protein_coding","KIAA0319","2","HGNC:21580","OTTHUMG00000014358.2"
"ENSG00000090932.11",39.1039583015367,-2.80271103773138,0.238203134037644,-11.7660544184463,5.83922082543404e-32,6.6434830146413e-31,"HAVANA","gene",NA,NA,"protein_coding","DLL3","2","HGNC:2909","OTTHUMG00000183067.3"
"ENSG00000154478.4",149.843545003061,-3.64039718227763,0.309566466788442,-11.7596625372395,6.29855329943189e-32,7.15588542982645e-31,"HAVANA","gene",NA,NA,"protein_coding","GPR26","2","HGNC:4481","OTTHUMG00000019204.2"
"ENSG00000133665.13",62.7123772952437,-2.17805273890992,0.185217638501573,-11.7594239756568,6.31637426054327e-32,7.17443079238094e-31,"HAVANA","gene",NA,NA,"protein_coding","DYDC2","2","HGNC:23468","OTTHUMG00000018610.4"
"ENSG00000201998.1",28.1840368490131,-4.04533934212555,0.344046559385763,-11.7581159635714,6.41497850442825e-32,7.28297678073833e-31,"ENSEMBL","gene",NA,NA,"snoRNA","SNORA23","3","HGNC:32613",NA
"ENSG00000013293.6",6.73020831186394,2.56952170024808,0.218901390203039,11.738261222849,8.11374279074426e-32,9.17897088794705e-31,"HAVANA","gene",NA,NA,"protein_coding","SLC7A14","1","HGNC:29326","OTTHUMG00000158941.3"
"ENSG00000231824.4",1.54228758120849,3.38607038732982,0.288738252477295,11.7271277992378,9.25459268421533e-32,1.04572531957726e-30,"HAVANA","gene",NA,NA,"protein_coding","AKAIN1","2","HGNC:28285","OTTHUMG00000178457.2"
"ENSG00000281327.2",9.58844859082628,-2.15564400020895,0.183871108242507,-11.723668937514,9.64044541230082e-32,1.08829816141219e-30,"HAVANA","gene",NA,NA,"lncRNA","LINC01338","2","HGNC:50547","OTTHUMG00000189588.2"
"ENSG00000170276.6",0.862491476031867,2.56953910054816,0.219275989819084,11.7182875456094,1.02727541413693e-31,1.15858674885358e-30,"HAVANA","gene",NA,NA,"protein_coding","HSPB2","2","HGNC:5247","OTTHUMG00000166886.2"
"ENSG00000235832.2",1.36384714189207,4.96610774833862,0.423907636688827,11.7150702618364,1.06702742764033e-31,1.20144028339009e-30,"HAVANA","gene",NA,NA,"processed_pseudogene","CNN2P3","1","HGNC:39528","OTTHUMG00000013328.2"
"ENSG00000166396.13",81.8595998458255,-2.93715830122575,0.250743737945226,-11.7137852585869,1.08332813128679e-31,1.21950777185033e-30,"HAVANA","gene",NA,NA,"protein_coding","SERPINB7","2","HGNC:13902","OTTHUMG00000060591.5"
"ENSG00000262406.3",367.495123999701,-2.68929090991849,0.229609481160545,-11.7124558460115,1.10045240881678e-31,1.23849365530683e-30,"HAVANA","gene",NA,NA,"protein_coding","MMP12","2","HGNC:7158","OTTHUMG00000165848.4"
"ENSG00000266559.1",0.547019648315587,2.58040848599118,0.220321977327082,11.7119885964005,1.10653469975713e-31,1.24504644117811e-30,"ENSEMBL","gene",NA,NA,"miRNA","MIR4530","3","HGNC:41764",NA
"ENSG00000168243.11",556.474437717711,-2.63320173958087,0.224932353339364,-11.7066384648013,1.17860329198002e-31,1.32489168744164e-30,"HAVANA","gene",NA,NA,"protein_coding","GNG4","2","HGNC:4407","OTTHUMG00000040740.4"
"ENSG00000250418.1",21.7245851607088,-6.5307974146742,0.558299387228762,-11.6976617995073,1.31013823158343e-31,1.47055905947231e-30,"HAVANA","gene",NA,NA,"lncRNA","AC093292.1","1",NA,"OTTHUMG00000162209.2"
"ENSG00000277775.2",7.15228266889982,-2.86170908665823,0.244747551693459,-11.6924932113007,1.39238123360243e-31,1.56044409127233e-30,"HAVANA","gene",NA,NA,"protein_coding","H3C7","2","HGNC:4773","OTTHUMG00000014435.2"
"ENSG00000177202.3",17.9532879946205,-2.0795084368954,0.177866904563761,-11.6913736256648,1.41086067309619e-31,1.58041465625528e-30,"HAVANA","gene",NA,NA,"protein_coding","SPACA4","2","HGNC:16441","OTTHUMG00000183316.2"
"ENSG00000229694.7",6.54881731858754,2.20820243748339,0.188907732151904,11.6893173843606,1.44543671886815e-31,1.61763310443759e-30,"HAVANA","gene",NA,NA,"lncRNA","LINC00484","2",NA,"OTTHUMG00000020205.4"
"ENSG00000131096.10",64.4289153998974,-2.6133382759543,0.223610347927485,-11.6870185131226,1.48508944217847e-31,1.6608458257416e-30,"HAVANA","gene",NA,NA,"protein_coding","PYY","2","HGNC:9748","OTTHUMG00000181801.1"
"ENSG00000117983.17",5202.19357610908,-2.87365269124995,0.245935590023108,-11.6845743675404,1.52843293811711e-31,1.70863371075223e-30,"HAVANA","gene",NA,NA,"protein_coding","MUC5B","2","HGNC:7516","OTTHUMG00000166494.4"
"ENSG00000286591.1",6.92490767300912,-2.25268414980845,0.192834961061,-11.68192809755,1.57677768082985e-31,1.76174017463988e-30,"HAVANA","gene",NA,NA,"lncRNA","AC006197.2","2",NA,"OTTHUMG00000195055.1"
"ENSG00000251189.1",2.5457762977005,2.01529572985139,0.172643999516536,11.6731293036244,1.74870288607008e-31,1.9520120053965e-30,"HAVANA","gene",NA,NA,"lncRNA","AC010425.1","2",NA,"OTTHUMG00000162106.1"
"ENSG00000260710.1",101.188767727752,-2.37646357885867,0.203596296035316,-11.6724303198839,1.76313314358814e-31,1.96720328153954e-30,"HAVANA","gene",NA,NA,"lncRNA","AC120498.4","2",NA,"OTTHUMG00000172999.1"
"ENSG00000166897.16",70.931361148213,-2.58369716412998,0.221367395296239,-11.6715343769231,1.78180255730555e-31,1.98757067568123e-30,"HAVANA","gene",NA,NA,"protein_coding","ELFN2","2","HGNC:29396","OTTHUMG00000150558.4"
"ENSG00000228358.6",4.90140503817283,-3.74296039744691,0.320725823103959,-11.6702807439165,1.80825529039385e-31,2.01567033417332e-30,"HAVANA","gene",NA,NA,"lncRNA","LINC02263","2","HGNC:53175","OTTHUMG00000059445.17"
"ENSG00000162706.13",158.378667924672,2.26359830748782,0.194287355770498,11.6507752061936,2.27380890647699e-31,2.52639574928833e-30,"HAVANA","gene",NA,NA,"protein_coding","CADM3","2","HGNC:17601","OTTHUMG00000037177.3"
"ENSG00000278902.1",2.53493681322342,-3.42197843542127,0.293746765463548,-11.6494165647108,2.31035137527242e-31,2.56640237396944e-30,"HAVANA","gene",NA,NA,"TEC","AC010947.1","2",NA,"OTTHUMG00000176207.1"
"ENSG00000229637.4",5.61310163620738,-4.93408311539363,0.423652119341954,-11.6465441576395,2.38953899423405e-31,2.65129257095306e-30,"HAVANA","gene",NA,NA,"protein_coding","PRAC2","2","HGNC:30143","OTTHUMG00000132085.4"
"ENSG00000170054.16",58.1739611940772,-2.66605764667563,0.228933951599809,-11.645531945109,2.41808136536938e-31,2.68234031523146e-30,"HAVANA","gene",NA,NA,"protein_coding","SERPINA9","2","HGNC:15995","OTTHUMG00000167710.5"
"ENSG00000206647.1",3.08407525707242,-3.41560519517941,0.29331700331688,-11.6447568894921,2.44016496337117e-31,2.70433271790684e-30,"ENSEMBL","gene",NA,NA,"snoRNA","AC007240.1","3",NA,NA
"ENSG00000250643.1",28.8417063096659,-2.58327135746996,0.221955059763367,-11.6387135315774,2.61936661029685e-31,2.89958073704534e-30,"HAVANA","gene",NA,NA,"lncRNA","AC083906.3","2",NA,"OTTHUMG00000159635.1"
"ENSG00000180176.15",34.506836212313,-3.03274163248109,0.260621594269004,-11.6365707952458,2.68599284124589e-31,2.97196113219608e-30,"HAVANA","gene",NA,NA,"protein_coding","TH","2","HGNC:11782","OTTHUMG00000009559.6"
"ENSG00000222881.1",2.58799519837401,-3.02915633401502,0.260344090497557,-11.6352029662968,2.72940111359416e-31,3.01790000813053e-30,"ENSEMBL","gene",NA,NA,"misc_RNA","Y_RNA","3",NA,NA
